"station","name","latitude","longitude"
"3220099999","CARLISLE, UK","54.9333333","-2.9666666"
"72389093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.77999","-119.72016"
"81991099999","PETROLINA, BR","-9.3833333","-40.8"
"6190099999","BORNHOLM RONNE, DA","55.063267","14.759558"
"22271099999","SHOJNA, RS","67.8833333","44.15"
"63870099999","ZANZIBAR, TZ","-6.222025","39.224886"
"72236192808","NEW SMYRNA BEACH MUNICIPAL AIRPORT, FL US","29.05417","-80.94833"
"72611694765","LEBANON MUNICIPAL AIRPORT, NH US","43.62707","-72.30537"
"1087899999","SNORRE A OIL PLATFORM, NO","61.45","2.1333333"
"96035099999","POLONIA, ID","3.558056","98.671722"
"43226099999","HONAVAR, IN","14.2833333","74.45"
"94553099999","APPLETHORPE, AS","-28.6166666","151.95"
"72251012924","CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US","27.7742","-97.5122"
"64650099999","BANGUI M POKO, CT","4.398475","18.518786"
"71062099999","VIOLET GROVE CS ALTA, CA","53.15","-115.1166666"
"72683094185","BURNS MUNICIPAL AIRPORT, OR US","43.59486","-118.95788"
"41519599999","TURBAT INTERNATIONAL, PK","25.983","63.033"
"62120099999","GARIAT EL SHARGHIA, LY","30.3833333","13.5833333"
"30504099999","TULUN, RS","54.6","100.6333333"
"60150099999","BASSATINE, MO","33.879067","-5.515125"
"59117099999","MEI XIAN, CH","24.2833333","116.0666666"
"72328003894","CLARKSVILLE OUTLAW AIRPORT, TN US","36.61689","-87.41174"
"72501504789","MONTGOMERY ORANGE CO AIRPORT, NY US","41.50908","-74.26458"
"72745604919","DULUTH SKY HARBOR AIRPORT, MN US","46.72167","-92.04333"
"17054099999","CORLU, TU","41.13825","27.919094"
"72475623159","BRYCE CANYON AIRPORT, UT US","37.70127","-112.14897"
"2966099999","UTTI, FI","60.896394","26.938353"
"72099999999","FOXTROT AUGUSTA, MT US","47.6","-112.316666"
"62733099999","HALFA EL GAIDIDA, SU","15.3166666","35.6"
"25147099999","BILIBINO, RS","68.05","166.45"
"7753099999","ILE ROUSSE, FR","42.6333333","8.9166666"
"72763024012","DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT, ND US","46.79968","-102.79715"
"72316013870","ALMA BACON CO AIRPORT, GA US","31.54006","-82.50735"
"72469903065","BROOMFIELD JEFFERSON CO AIRPORT, CO US","39.9","-105.11667"
"48019099999","BHAMO, BM","24.2666666","97.2"
"72571703016","RIFLE GARFIELD CO AIRPORT, CO US","39.52778","-107.71972"
"71066099999","HIGH LEVEL, CA","58.621389","-117.164722"
"29876099999","KAZYR, RS","53.6833333","94.2"
"99472099999","FLAT ISLAND LIGHT, AK US","59.332","-151.995"
"47727099999","SHIMOFUSA, JA","35.798944","140.011111"
"76738399999","MINATITLAN, MX","18.103419","-94.580681"
"22876099999","KRASNOBORSK, RS","61.55","45.9333333"
"72458603919","SALINA MUNICIPAL AIRPORT, KS US","38.8","-97.65"
"71115099999","VERNON AUTO, CA","50.2166666","-119.1833333"
"41217099999","ABU DHABI INTERNATIONAL, AE","24.432972","54.651138"
"99999963893","GREENSBORO 2 WNW, AL US","32.7169","-87.6226"
"83552099999","CORUMBA INTERNATIONAL, BR","-19.011931","-57.673053"
"40100099999","RAFIC HARIRI INTERNATIONAL, LE","33.820931","35.488389"
"72328493839","MEMPHIS NAS, TN US","35.35","-89.86667"
"99999923801","TROY 2 W, AL US","31.7901","-86.0004"
"1345099999","KLEVAVATNET, NO","60.7166666","7.2166666"
"95758099999","SCONE AIRPORT, AS","-32.0333333","150.8333333"
"16400099999","USTICA ISLAND, IT","38.7","13.1833333"
"72683604201","SCAPPOOSE INDUSTRIAL AIRPORT, OR US","45.77278","-122.86111"
"47434099999","CHITOSE, JA","42.794475","141.666447"
"7354034048","CHATEAURROUX DEOLS, FR","46.867","1.717"
"72276403029","WINDOW ROCK AIRPORT, AZ US","35.6575","-109.06139"
"12376099999","MINSK MAZOWIECKI, PL","52.195528","21.655917"
"42667099999","BHOPAL, IN","23.287467","77.337375"
"72445303994","SEDALIA MEMORIAL AIRPORT, MO US","38.71198","-93.17467"
"40701099999","MAKKO, IR","39.3333333","44.4333333"
"23324099999","PETRUN, RS","66.4333333","60.7666666"
"54753099999","LONGKOU, CH","37.6166666","120.3166666"
"1427099999","LISTA FYR, NO","58.1166666","6.5666666"
"87642099999","AZUL AIRPORT, AR","-36.75","-59.8333333"
"76840099999","ARRIAGA CHIS., MX","16.2333333","-93.9"
"72515594761","ITHACA TOMPKINS CNTY, NY US","42.48333","-76.46667"
"38750099999","ESENGULY, TX","37.4666666","53.9666666"
"2975099999","HELSINKI MALMI, FI","60.254558","25.042828"
"72027103044","BIG SPRING MCMAHON WRINKLE AIRPORT, TX US","32.2125","-101.52139"
"11352099999","FRANKENMARKT, AU","47.9833333","13.4166666"
"59134099999","GAOQI, CH","24.544036","118.127739"
"72068199999","CALAVERAS CO MAURY RASMUSSEN FIELD, CA US","38.146118","-120.648172"
"66226099999","SAURIMO, AO","-9.689067","20.431875"
"72281023199","EL CENTRO NAF, CA US","32.81667","-115.68333"
"82562099999","MARABA, BR","-5.368589","-49.138025"
"72428693824","ZANESVILLE MUNICIPAL AIRPORT, OH US","39.94609","-81.89315"
"8365099999","DENIA, SP","38.833","0.117"
"31683099999","TUMNIN, RS","49.65","140.0833333"
"27321099999","UGLIC, RS","57.5","38.3"
"23966099999","VANZIL KYNAK, RS","60.35","84.0833333"
"24507099999","TURA, RS","64.2666666","100.2333333"
"99799299999","APALACHICOLA RESERVE, FL US","29.7833333","-84.8833333"
"81730099999","MANAUS, BR","-3.1333333","-59.95"
"41515099999","DROSH, PK","35.5666666","71.7833333"
"72638094814","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","44.35904","-84.6739"
"63881099999","SUMBAWANGA, TZ","-7.9666667","31.63"
"11927699999","ZILINA, LO","49.231528","18.6135"
"71680099999","LOWER CARP LAKE NWT, CA","63.6","-113.85"
"8515099999","SANTA MARIA, PO","36.97139","-25.170639"
"26887099999","KOSTUCKOVICHI, BO","53.35","32.0666666"
"23527099999","SARAN PAUL, RS","64.2833333","60.8833333"
"99999900238",NULL,NULL,NULL
"11082099999","GUMPOLDSKIRCHEN, AU","48.0333333","16.2833333"
"3062099999","TAIN RANGE SAWS, UK","57.8166667","-3.9666667"
"72344013964","FORT SMITH REGIONAL AIRPORT, AR US","35.33346","-94.36526"
"72285700368","WALHALLA MUNICIPAL AIRPORT, ND US","48.941","-97.903"
"70219026615","BETHEL AIRPORT, AK US","60.785","-161.8293"
"65101099999","ILORIN, NI","8.440211","4.493919"
"71296099999","EGBERT CS ONT, CA","44.2333333","-79.7833333"
"14241099999","ZAGREB, HR","45.742931","16.068778"
"72215253957","WEST WOODWARD AIRPORT, OK US","36.43667","-99.52083"
"71022099999","PRINCE RUPERT, CA","54.2833333","-130.4333333"
"7116099999","BATZ ISLAND, FR","48.75","-4.0166667"
"76685099999","HERMANOS SERDAN INTERNATIONAL, MX","19.158144","-98.371447"
"47812099999","SASEBO, JA","33.1666666","129.7333333"
"72034054818","FRANKFORT DOW MEMORIAL FIELD AIRPORT, MI US","44.62556","-86.20083"
"72037554844","DRUMMOND ISLAND AIRPORT, MI US","46.00722","-83.74278"
"94182099999","COCONUT ISLAND, AS","-10.05","143.0666666"
"72511704827","WASHINGTON CO AIRPORT, PA US","40.13333","-80.28333"
"72340313963","LITTLE ROCK AIRPORT ADAMS FIELD, AR US","34.72727","-92.2358"
"91369199999","MAJURO ATOLL WEATHER CENTER, RM","7.0833333","171.1333333"
"34502099999","PAVLOGRAD, UP","48.5333333","35.8333333"
"40416099999","KING ABDULAZIZ AB, SA","26.265417","50.152027"
"47641099999","CHICHIBU, JA","35.9833333","139.0666666"
"72654704931","GLENWOOD MUNICIPAL AIRPORT, MN US","45.64389","-95.32028"
"14256099999","BILOGORA, HR","45.8833333","17.2"
"72540804881","MANISTIQUE SCHOOLCRAFT CO AIRPORT, MI US","45.98333","-86.18333"
"11350099999","SALZBURG FREISAAL, AU","47.7833333","13.05"
"72408454760","BELMAR FARMINGDALE ALLAIRE AIRPORT, NJ US","40.18333","-74.13333"
"41240099999","KHASAB PORT, MU","26.2166666","56.25"
"71131099999","EASTEND CYPRESS AUT SASK, CA","49.4333333","-108.9833333"
"38141199999","ATYRAU, KZ","47.121944","51.821389"
"71637099999","RANFURLY AUTO, CA","53.4166666","-111.7333333"
"86942099999","MAJOR VIEIRA, BR","-26.4","-50.3666666"
"40821099999","YAZD SHAHID SADOOGHI, IR","31.904908","54.276503"
"8055099999","LEON, SP","42.589","-5.655556"
"72525014852","YOUNGSTOWN WARREN REGIONAL AIRPORT, OH US","41.2548","-80.6737"
"14650099999","IVAN SEDLO, BK","43.7666666","18.0333333"
"99999900497",NULL,NULL,NULL
"81717099999","PREGUICAS, BR","-2.5925","-42.7072222"
"47406099999","RUMOI, JA","43.95","141.6333333"
"87506099999","MALARGUE, AR","-35.493597","-69.574267"
"33008099999","BREST, BO","52.108334","23.898056"
"3743099999","LARKHILL, UK","51.2","-1.8"
"99999994079","WHITMAN 5 ENE, NE US","42.068","-101.445"
"40657099999","HELLA, IZ","32.45","44.45"
"71446099999","SWIFT CURRENT CDA SASK, CA","50.2666666","-107.7333333"
"72480023157","BISHOP AIRPORT, CA US","37.3711","-118.358"
"52983099999","YU ZHONG, CH","35.8666666","104.15"
"86613099999","EUCLIDES DA CUNHA, BR","-10.5333333","-39"
"47175099999","JINDO RADAR, KS","34.4666666","126.3333333"
"72644904891","MERRILL MUNICIPAL AIRPORT, WI US","45.19917","-89.71139"
"72086500291","HUTSON FIELD AIRPORT, ND US","48.405","-97.371"
"72507014765","PROVIDENCE, RI US","41.72252","-71.43248"
"71568099999","FANNY ISLAND, CA","50.45","-125.983"
"72335013877","BRISTOL AIRPORT, TN US","36.47964","-82.39893"
"54337099999","JINZHOU, CH","41.1333333","121.1166666"
"24656099999","BATAMAJ, RS","63.5166666","129.4833333"
"72260003969","STEPHENVILLE CLARK FIELD, TX US","32.21528","-98.1775"
"22676099999","SURA, RS","63.5833333","45.6333333"
"99779799999","POINT RETREAT, AK US","58.4","-134.95"
"71391099999","HIGH FALLS QC, CA","45.8333333","-75.6333333"
"11519099999","PRAHA KARLOV KLEMENTINUM, EZ","50.0666666","14.4333333"
"99773599999","WAUKEGAN HARBOR, IL US","42.35","-87.82"
"6630399999","BERN BELP, SZ","46.9141","7.497153"
"6747099999","MONTE ROSA, SZ","45.95","7.8166666"
"2819099999","SALLA VARRIOTUNTURI, FI","67.75","29.6166666"
"94891099999","LATROBE VALLEY AIRPORT, AS","-38.2166666","146.4666666"
"71816099999","GOOSE BAY, CA","53.3166666","-60.4166666"
"82579099999","SENADOR PETRONIO PORTELLA, BR","-5.059942","-42.823478"
"94212099999","HALLS CREEK AIRPORT, AS","-18.2333333","127.6666666"
"71579099999","WINNIPEG THE FORKS MAN, CA","49.8833333","-97.1333333"
"28481099999","VIKULOVO, RS","56.8166666","70.6166666"
"71470099999","LUPIN CS CS, CA","65.75","-111.25"
"7354034048","CHATEAUROUX, FR","46.862194","1.730667"
"35687099999","KARAZHAL, KZ","47.99835","70.770658"
"71122099999","BANFF CS, CA","51.2","-115.55"
"72015103049","ALPINE CASPARIS MUNICIPAL AIRPORT, TX US","30.38333","-103.68333"
"6655099999","ENGELBERG, SZ","46.8166666","8.4166666"
"6631099999","BERN ZOLLIKOFEN, SZ","46.9833333","7.4666666"
"2020099999","KATTERJAKK, SW","68.4166666","18.1666666"
"76737099999","ORIZABA VER., MX","18.85","-97.1"
"7145099999","TRAPPES, FR","48.7666666","2"
"72297023129","LONG BEACH DAUGHERTY AIRPORT, CA US","33.81177","-118.14718"
"99999904137","DILLON 18 WSW, MT US","45.158","-113.0057"
"72492023237","STOCKTON AIRPORT, CA US","37.8891","-121.2258"
"72462023061","ALAMOSA BERGMAN FIELD, CO US","37.43931","-105.8618"
"26335099999","PRIEKULI, LG","57.3166666","25.3333333"
"1151099999","MOIRANA, NO","66.3666666","14.3"
"94594099999","CAPE MORETON LIGHTHOUSE AWS, AS","-27.0333333","153.4666666"
"74410414763","PITTSFIELD MUNICIPAL AIRPORT, MA US","42.42685","-73.28907"
"70268600106","KIPNUK AIRPORT, AK US","59.93161","-164.02811"
"53673099999","YUANPING, CH","38.75","112.7"
"95566099999","BEERBURRUM FOREST STATION, AS","-26.95","152.9666666"
"62760099999","EL FASHIR, SU","13.614892","25.32465"
"48460099999","KO SICHANG, TH","13.1666666","100.8"
"81877099999","AREIA, BR","-6.9666666","-35.6833333"
"8238099999","TORTOSA, SP","40.8166666","0.5"
"17086099999","TOKAT, TU","40.3","36.5666667"
"81700099999","RIO URUBU, BR","-2.4333333","-59.5666666"
"8571099999","PORTALEGRE, PO","39.2833333","-7.4166666"
"6017099999","HORNS REV B HELIDECK, DA","55.60017","7.623806"
"71044099999","OLD CROW YT, CA","67.5666666","-139.8333333"
"41700099999","BAHAWALPUR, PK","29.4","71.7833333"
"74793112876","WINTER HAVEN GILBERT AIRPORT, FL US","28.06222","-81.75417"
"40650799999","AL ASAD AB, IZ","33.785608","42.4412"
"17099099999","AGRI, TU","39.7333333","43.05"
"72036263874","GREENVILLE MAC CRENSHAW MEMORIAL AIRPORT, AL US","31.84675","-86.6141"
"72484653123","LAS VEGAS AIR TERMINAL, NV US","36.21167","-115.19583"
"24768099999","CURAPCA, RS","62.0333333","132.6"
"42123099999","GANGANAGAR, IN","29.9166666","73.9166666"
"71249099999","THREE HILLS, CA","51.7675","-113.205555"
"37244099999","GUDERMES, RS","43.35","46.1166666"
"71449099999","SPRAGUE, CA","49.0166666","-95.6"
"72423513810","LOUISVILLE BOWMAN FIELD, KY US","38.23021","-85.66294"
"94655099999","TARCOOLA, AS","-30.7166666","134.5833333"
"72622894740","SARANAC LAKE ADIRONDACK REGIONAL AIRPORT, NY US","44.39279","-74.20288"
"89514099999","MAITRI, AY","-70.7666666","11.75"
"38705099999","PENDZHIKENT, TI","39.5","67.6"
"68263099999","PRETORIA IRENE, SF","-25.9166667","28.2166667"
"2849099999","SALLA KK MYLLYTIE, FI","66.8333333","28.6666666"
"72330003975","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","36.7725","-90.32472"
"72654804971","WARROAD INTERNATIONAL SWEDE CARLSON FIELD AIRPORT, MN US","48.94139","-95.34833"
"47643099999","IRUMA, JA","35.841944","139.410556"
"48094099999","PATHEIN, BM","16.7666666","94.7666666"
"15307099999","RAMNICU SARAT, RO","45.3833333","27.05"
"71691099999","BAIE COMEAU, CA","49.1333333","-68.2"
"50564099999","SUNWU, CH","49.4333333","127.35"
"3396199999","SPURN HEAD POINT, UK","53.567","0.117"
"59158099999","TAIZHONG, CH","24.15","120.6833333"
"71245099999","NAKISKA RIDGETOP ALTA, CA","50.9333333","-115.1833333"
"72688624130","BAKER CITY AIRPORT, OR US","44.8428","-117.8086"
"72412503859","BLUEFIELD MERCER CO AIRPORT, WV US","37.2978","-81.20358"
"94338099999","TREPELL AIRPORT, AS","-21.8333333","140.8833333"
"72412503859","BLUEFIELD MERCER CO AIRPORT, WV US","37.2978","-81.20366"
"99834099999","SANTA BARBARA, CA US","34.408","-119.658"
"71938099999","KUGLUKTUK, CA","67.816667","-115.143889"
"25017099999","ADRYUSKINO, RS","69.1666666","154.5"
"59559099999","HENGCHUN, CH","22","120.75"
"72344403978","BENTONVILLE MUNICIPAL AIRPORT, AR US","36.35","-94.21667"
"72755594956","THIEF RIVER FALLS MUNICIPAL AIRPORT, MN US","48.06667","-96.18333"
"72403093738","WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US","38.93486","-77.44728"
"2563099999","HARSTENA, SW","58.25","17.0166666"
"26961099999","BOBRUISK, BO","53.2166666","29.1269444"
"16613099999","FLORINA, GR","40.7833333","21.4"
"61404099999","ZOUERATE, MR","22.75","-12.4833333"
"1342099999","ULLENSVANG, NO","60.3166666","6.65"
"72101499999","DELTA MAX, ND US","47.795121","-101.298758"
"95710099999","TRANGIE RESEARCH STATION, AS","-31.9833333","147.95"
"72218204890","ROCHELLE MUNICIPAL KORITZ FIELD AIRPORT, IL US","41.89278","-89.07806"
"72767594011","MINOT AFB, ND US","48.41667","-101.35"
"40296099999","GHOR SAFI, JO","31.0333333","35.4666666"
"72281353146","FORT HUACHUCA PIONEER AIRFIELD, AZ US","31.60722","-110.42806"
"72269593041","LAS CRUCES MUNICIPAL AIRPORT, NM US","32.28333","-106.91667"
"72713014604","PRESQUE ISLE MUNICIPAL AIRPORT, ME US","46.68333","-68.05"
"96557099999","NANGAPINOH, ID","-0.35","111.7833333"
"71906499999","TASIUJAQ A, CA","58.6666667","-69.95"
"2641099999","KRONOBERG, SW","56.929144","14.727994"
"2347099999","DELSBO, SW","61.8333333","16.55"
"99999903074","LAS CRUCES 20 N, NM US","32.6137","-106.7414"
"99769199999","CAPE HENRY, VA US","36.93","-76.02"
"1212099999","ONA II, NO","62.8666666","6.5333333"
"95977099999","GROVE RESEARCH STATION, AS","-42.9833333","147.0666666"
"11301099999","ALBERSCHWENDE, AU","47.45","9.85"
"72295603167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92278","-118.33417"
"31873099999","DAL NERECHENSK, RS","45.8666666","133.7333333"
"99999900210",NULL,NULL,NULL
"86751099999","MINEIROS, BR","-17.5666666","-52.6"
"99403199999","PORT ORFORD, OR US","42.74","-124.497"
"8085099999","PAMPLONA, SP","42.770039","-1.646331"
"7374099999","CHARMEIL, FR","46.169689","3.403736"
"47668099999","AJIRO, JA","35.05","139.1"
"57916099999","LUODIAN, CH","25.4333333","106.7666666"
"29706099999","KUPINO, RS","54.3666666","77.2833333"
"15042099999","SACUIENI, RO","47.35","22.1"
"74207124201","GRAY ARMY AIR FIELD, WA US","47.08333","-122.58333"
"72265023023","MIDLAND INTERNATIONAL AIRPORT, TX US","31.9475","-102.2086"
"11375099999","AFLENZ, AU","47.55","15.2333333"
"71627899999","KUUJJUARAPIK AIRPORT, CA","55.2833333","-77.75"
"1030099999","KISTEFJELL, NO","69.2833333","18.1333333"
"1010099999","ANDOYA, NO","69.2925","16.144167"
"38439099999","SHARDARA, KZ","41.3666666","68"
"40789099999","KHOR, IR","33.7833333","55.0833333"
"72310813776","LUMBERTON REGIONAL AIRPORT, NC US","34.60817","-79.059"
"74780563818","STATESBORO BULLOCH CO AIRPORT, GA US","32.48306","-81.73722"
"57193099999","XIHUA, CH","33.7833333","114.5166666"
"93796099999","OAMARU AIRPORT AWS, NZ","-44.9666666","171.0833333"
"1160099999","SKROVA FYR, NO","68.15","14.65"
"41504099999","GUPIS, PK","36.1666666","73.4"
"47490599999","TOKACHI, JA","42.890544","143.158475"
"13369099999","SJENICA, RI","43.2833333","20"
"74003503145","YUMA MCAS, AZ US","32.65","-114.61667"
"47088099999","SANGJU RANGE, KS","36.4","128.2833333"
"42099099999","LUDHIANA, IN","30.8666666","75.9333333"
"60581099999","OUED IRARA, AG","31.672972","6.140444"
"26406099999","LIEPAJA INTERNATIONAL, LG","56.5175","21.096944"
"72593023233","SALINAS AIRPORT, CA US","36.6636","-121.6081"
"72329003935","CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US","37.2252","-89.5705"
"85405099999","CHINCHORRO, CI","-18.467","-70.317"
"72354403954","OKLAHOMA CITY WILEY POST AIRPORT, OK US","35.53417","-97.64694"
"95901099999","MOUNT BAW BAW, AS","-37.8333333","146.2666666"
"29634099999","TOLMACHEVO, RS","55.012622","82.650656"
"72688024155","PENDLETON E OR REGIONAL AIRPORT, OR US","45.6983","-118.8547"
"72011354829","OAKLAND TROY AIRPORT, MI US","42.54306","-83.17806"
"87289099999","PASO DE LOS LIBRES, AR","-29.689425","-57.152078"
"63260099999","MOGADISHU, SO","2.0333333","45.35"
"81823099999","GRAJAU, BR","-5.8166666","-46.1666666"
"63500099999","ARBA MINCH, ET","6.039389","37.590453"
"72266693943","BROWNWOOD MUNICIPAL AIRPORT, TX US","31.8","-98.95"
"94638099999","ESPERANCE, AS","-33.8333333","121.8925"
"72270023044","EL PASO INTERNATIONAL AIRPORT, TX US","31.81111","-106.37583"
"16749099999","DIAGORAS, GR","36.405419","28.086192"
"71541099999","JEAN COTE AGCM, CA","55.9","-117.1166666"
"2526099999","LANDVETTER, SW","57.662836","12.279819"
"72312314886","KINGS LAND O LAKES AIRPORT, WI US","46.15","-89.21667"
"16706099999","CHIOS, GR","38.343175","26.140572"
"97126099999","MASAMBA ANDI JEMMA, ID","-2.55","120.3666666"
"71883099999","BLUE RIVER, CA","52.116667","-119.283333"
"60748099999","SIDI BOUZID, TS","35","9.4833333"
"71753099999","UPPER STEWIACKE RCS, CA","45.23","-63.05"
"38951099999","RUSHAN, TI","37.95","71.55"
"61049099999","N GUIGMI, NG","14.25","13.1166666"
"40680099999","AMARAH, IZ","31.85","47.1666666"
"86815099999","VOTUPORANGA, BR","-20.4166666","-49.9666666"
"83985099999","PELOTAS, BR","-31.718353","-52.327689"
"99738499999","MOLUOLOE, HI US","20.9","-156.47"
"99999963829","NEWTON 11 SW, GA US","31.1923","-84.4465"
"37953099999","GORIS, AM","39.5108333","46.3472222"
"97796099999","KOKONAO TIMUKA, ID","-4.7166667","136.4333333"
"81794099999","PIRIPIRI, BR","-4.2833333","-41.8"
"3507099999","SENNYBRIDGE NUMBER 2, UK","52.0666666","-3.6166666"
"83759099999","SAO PEDRO DA ALDEIA, BR","-22.812872","-42.092633"
"6720599999","SION, SZ","46.22","7.32"
"99729099999","BRIDGEPORT, CT US","41.17","-73.18"
"72055900172","STAN STAMPER MUNICIPAL AIRPORT, OK US","34.033","-95.533"
"78088012716","SAN SALVADOR, BF","24.063275","-74.523967"
"72653994056","FAITH MUNICIPAL AIRPORT, SD US","45.032601","-102.01999"
"72231553917","NEW ORLEANS LAKEFRONT AIRPORT, LA US","30.0494","-90.0288"
"72312003870","GRNVL SPART INTERNATIONAL AIRPORT, SC US","34.90614","-82.21253"
"31442099999","SIMANOVSK, RS","51.9833333","127.65"
"94127099999","POINT STUART, AS","-12.2333333","131.8833333"
"6695099999","ANDERMATT, SZ","46.6333333","8.5833333"
"78328099999","SAN ANTONIO DE LOS BANOS, CU","22.871529","-82.509308"
"A0735900240","IONIA CO AIRPORT, MI US","42.938","-85.061"
"71805099999","ST PIERRE, SB","46.762664","-56.175531"
"72641754911","MEDFORD TAYLOR CO AIRPORT, WI US","45.10083","-90.30333"
"71690099999","TEEPEE CREEK AGCM, CA","55.35","-118.4"
"99820399999","WEST NEEBISH, MI US","46.2833333","-84.2"
"63717099999","NYERI, KE","-0.5","36.9666667"
"74465504808","CHICAGO AURORA MUNICIPAL AIRPORT, IL US","41.77132","-88.48148"
"68300799999","VEREENIGING, SF","-26.566372","27.960756"
"72580524172","LOVELOCK DERBY FIELD AIRPORT, NV US","40.0681","-118.5692"
"71035099999","LINDEN AGCM, CA","51.6166666","-113.65"
"23179099999","SNEZHNOGORSK, RS","68.1","87.7666666"
"12155099999","GDANSK SWIBNO, PL","54.3333333","18.9333333"
"94609099999","JANDAKOT AERO, AS","-32.1","115.8833333"
"30157099999","MAMA, RS","58.3166666","112.8666666"
"72040800136","CHESTER CO GO CARLSON AIRPORT, PA US","39.983","-75.867"
"96237099999","PANGKALPINANG, ID","-2.17","106.13"
"2428499999","MORA, SW","60.957908","14.511383"
"35522099999","KARAUL KEL DY, KZ","48.733","56.033"
"72492723285","LIVERMORE MUNICIPAL AIRPORT, CA US","37.69309","-121.8149"
"48354099999","UDON THANI, TH","17.386436","102.788247"
"23678099999","VERHNEIMBATSK, RS","63.15","87.95"
"71410099999","NORWAY HOUSE AIRPORT, CA","53.9666667","-97.8333333"
"70306125521","IGIUGIG AIRPORT, AK US","59.32417","-155.90167"
"47927099999","MIYAKO, JA","24.782833","125.295111"
"86565099999","ROCHA, UY","-34.4833333","-54.3"
"71151099999","KENORA RCS, CA","49.7833333","-94.3666666"
"71758099999","SYDNEY RCS, CA","46.17","-60.05"
"27252099999","NIKOLO POLOMA, RS","58.35","43.3833333"
"6673099999","WAEDENSWIL, SZ","47.2166666","8.6833333"
"3160099999","EDINBURGH, UK","55.95","-3.3725"
"37163099999","KIZLJAR, RS","43.8333333","46.7166666"
"31369099999","NIKOLAEVSK ON AMUR, RS","53.15","140.7"
"60729099999","ZAGHONAN MAGRANE, TS","36.4333333","10.0833333"
"17088099999","GUMUSHANE, TU","40.4666666","39.4666666"
"16642099999","IOANNINA AIRPORT, GR","39.7","20.8166666"
"65560099999","DALOA, IV","6.792808","-6.473189"
"68841099999","ADDO ELEPHANT PARK, SF","-33.45","25.75"
"99999940504","POHNPEI WEATHER SERVICE OFFICE, FM FM","6.9667","158.2167"
"10837099999","LAUPHEIM, GM","48.220297","9.910019"
"48110099999","MERGUI, BM","12.4333333","98.6"
"82599199999","MINISTRO VICTOR KONDER INTERNATIONAL, BR","-26.879999","-48.65139"
"72401599999","ALLEN C PERKINSON BLACKSTONE ARMY AIR FIELD FORT PICKETT VIRGINIA USA, VA US","37.074194","-77.957528"
"84440099999","JUAN SIMONS VELA, PE","-6.067864","-77.159983"
"17205099999","TATVAN, TU","38.4833333","42.3"
"28541099999","VERHNIJ UFALEJ, RS","56.0833333","60.3"
"94846099999","AIREYS INLET, AS","-38.45","144.1"
"12300099999","GORZOW WLKP, PL","52.75","15.2833333"
"74791593718","NORTH MYRTLE BEACH, SC US","33.81619","-78.72048"
"72256199999","TSTC WACO, TX US","31.637831","-97.074139"
"94876099999","FINLEY AWS, AS","-35.667","145.617"
"72540404847","ADRIAN LENAWEE CO AIRPORT, MI US","41.86778","-84.07944"
"68070099999","SELEBI PHIKWE, BC","-22.05","27.8166666"
"23453099999","URENGOJ, RS","65.95","78.4"
"36064099999","YAJLJU, RS","51.7666666","87.6"
"26634099999","UKMERGE, LH","55.2666666","24.7666666"
"61766099999","BISSAU OSWALDO VIEIRA INTERNATIONAL, PU","11.89485","-15.653681"
"48030099999","HAKHA, BM","22.65","93.6333333"
"72030163846","SYLVANIA PLANTATION AIRPARK, GA US","32.64556","-81.59639"
"74490494723","LAWRENCE MUNICIPAL AIRPORT, MA US","42.71722","-71.12389"
"41594099999","SARGODHA, PK","32.05","72.6666666"
"26134099999","KUUSIKU, EN","58.9666666","24.7333333"
"86944099999","RIO DO CAMPO, BR","-26.9333333","-50.15"
"71035899999","DELINE, CA","65.210556","-123.435833"
"86981099999","TORRES, BR","-29.3502778","-49.7330556"
"72095600332","VERMILION 331 OIL PLATFORM, US","28.27","-92.264"
"54618099999","POTOU, CH","38.0833333","116.55"
"68244099999","GABORONE, BC","-24.6666666","25.9166666"
"16123099999","CHIAVARI, IT","44.3166666","9.3333333"
"72206953853","DESTIN FORT WALTON BEACH AIRPORT, FL US","30.39333","-86.46738"
"16618199999","EDESSA, GR","40.8144","22.0458"
"44478099999","BIRATNAGAR, NP","26.481453","87.264036"
"99770599999","OLD PORT TAMPA, FL US","27.85","-82.55"
"72412003872","BECKLEY RALEIGH CO AIRPORT, WV US","37.7836","-81.123"
"33345199999","ANTONOV INTERNATIONAL, UP","50.603497","30.191933"
"6659099999","PILATUS, SZ","46.9833333","8.25"
"40292099999","ER RABBAH, JO","31.2666666","35.75"
"86755099999","MORRINHOS, BR","-17.7166666","-49.1"
"81100099999","MABARUMA, GY","8.2","-59.7833333"
"1424099999","SAUDA, NO","59.65","6.3666666"
"30965099999","BORZYA, RS","50.4","116.5166666"
"99779599999","ONTONAGON, MI US","46.8666666","-89.3333333"
"99999964756","MILLBROOK 3 W, NY US","41.7857","-73.7422"
"72747504940","MORA MUNICIPAL AIRPORT, MN US","45.88583","-93.27167"
